,absMeanSHAP,spearman,meanSHAP
ZNF445,2.1952471002796e-06,0.1626148453579678,2.160142338388052e-06
NAA16,0.005169540896350319,0.012802235264170259,0.005167701228570877
AC022167.1,7.775888412916312e-08,-0.01564688672039772,4.663079949282954e-08
MIR3665,8.967624281491206e-08,0.018984157732618363,-4.0131179725111645e-08
RNA5SP311,1.7032980727940695e-07,-0.039082844510710556,-1.6858823134927932e-07
RPL35P3,5.648836255069269e-07,0.033541048614739104,-5.619539797085503e-07
NPY6R,3.1068290864303756e-06,-0.25955889447571456,-7.919439102949175e-07
AL161747.2,4.086478904509986e-08,-0.023991766500961454,-1.0597030893547983e-08
PPARGC1A,4.019017542883408e-06,-0.1180191218998465,-1.7500661077221146e-06
AL445253.1,9.739884012467234e-07,0.12677153983413023,9.129810077270796e-07
LINC02529,5.152665454820531e-08,-0.16998506127901442,1.6186290432174586e-08
AC211476.10,3.784351672311005e-07,0.050523585207265374,-3.784351672311005e-07
MED24,0.030081568555755053,-0.1978305605344514,-0.030081568555755053
TMA16P2,6.158156527706046e-07,0.00609098634783645,-3.637313158765524e-07
Z69713.1,3.61834134843828e-08,0.0012716897232028165,3.00142510119687e-09
AC009312.1,1.016131623844031e-06,0.018745834081675593,5.49826497297087e-07
HELLPAR,1.0280547354228722e-05,-0.11113887675811022,-1.0280547354228722e-05
SLC25A43,3.797288350797517e-06,-0.07255169332319047,-3.7939079304894334e-06
SNX16,0.012219232267772441,-0.20957624900335012,-0.012213123478023176
RNU4ATAC,6.537572102294487e-07,-0.057942635198969965,-5.546194250025106e-07
AC010266.1,2.49885493996827e-08,-0.05655376897905334,4.380922865733743e-09
DNLZ,3.6009327914143797e-06,-0.06111563368773661,3.2084048731498425e-06
AC108868.2,7.271417806780027e-08,0.05892490926766945,-2.8778780867673752e-09
PGAM4P1,4.2278539736484506e-07,-0.10837961720036696,-9.58336009710393e-09
ZNF436,3.905974201379369e-06,-0.17482378283947272,-3.905974201379369e-06
NKIRAS1,0.016706955821190233,-0.06938604109869159,-0.0166985262576787
AC090844.1,2.192514642843854e-08,0.0424261512324991,-1.9120897374046434e-08
AC114940.1,1.6082273164146945e-07,-0.16724036848047094,6.747671188865407e-09
AL355596.1,7.464729643408125e-07,-0.1630690231101113,-1.9147039785322843e-07
AL121955.1,3.2229683858444557e-07,-0.13805623033024733,2.3021297989258905e-08
MIR548AA1,3.788486734514279e-08,0.03979836203976821,3.7783691314685174e-08
TPM1,0.06395230437276428,0.08392550098129134,0.06395230437276428
AC012309.1,2.093637589439845e-07,0.07512762848416972,-2.075244936233048e-07
RNU6-895P,7.513126093980454e-09,-0.038455666032796,-7.387062795185215e-09
RPL12P46,5.015273852114493e-09,-0.025574940515230498,-5.014556868039461e-09
SUMO2P10,2.540903870443931e-07,0.01439396876326856,-1.538611201067755e-07
CDC42,0.0009602085102823966,0.14564682414741334,0.0009602085102823966
DYDC1,1.8680474590091798e-06,0.06760803927279425,-1.2480223389732452e-06
GAPDHP58,5.050739122439903e-07,-0.009681240494411712,-2.9921507581678146e-07
CYCSP22,1.4814168423074072e-07,-0.04192780565248086,-1.4814168423074072e-07
LINC01810,1.2263763545896238e-08,-0.1444450076138811,-1.1963282342807351e-08
TTLL5,2.503895393148916e-06,0.004416378661674605,2.170088656073286e-06
RPL23AP94,5.9497024102857594e-08,-0.017177405952978682,1.8217557166916507e-08
AL592437.2,1.4608277264049699e-06,-0.3313144811990567,-3.60628246078475e-07
AC069271.1,1.452698327145174e-07,-0.03884856578508133,9.356071628817734e-09
AC211476.1,1.1880313159269623e-08,-0.0021008896332467245,6.605545000579138e-09
