,absMeanSHAP,spearman,meanSHAP
MAGEB16,2.770444496338245e-08,0.01616898223122759,-1.6537276991338853e-08
RPL17P51,1.9020145745956875e-07,0.03295970574118856,6.151830382157956e-08
S100P,0.017685052480681585,0.053590235400411614,0.017682235211201266
CXorf51B,1.730102490806377e-08,0.054281288143600774,-1.730102490806377e-08
ADAMTS7P4,9.408849989310492e-07,0.553692601976977,-8.792817487887528e-07
GRAMD4P5,4.318134352729308e-08,0.11220361237754868,-3.744089306773654e-08
AL590491.1,1.689941943139848e-07,0.09356424376610445,-1.689941943139848e-07
DUX4L32,2.369343143837013e-07,0.11500873032205199,2.3135463432158232e-07
ADNP,0.0339918234977656,0.20924138513309298,0.033991367318471466
AC009948.2,2.025702609996621e-06,0.22509110807911117,1.9123256121178532e-06
AC073522.1,1.840696225426324e-07,0.06776532496022125,-1.4375959805739827e-07
AL353708.2,3.369158428876559e-08,0.09713247453711674,3.2230710012944476e-08
CAMTA1,4.616496016072222e-06,0.13667494413217107,4.616496016072222e-06
DDIT4-AS1,1.1916084310243202e-06,-0.20787670274332404,1.0822415896727167e-06
NPM1P46,9.231369992001164e-07,0.07917951686246279,8.705586135126887e-07
ITLN1,1.1524528396732994e-06,0.12451818470083195,1.1446487435360284e-06
LINC01133,2.6127868534908847e-06,-0.03373972440806643,2.5246073693651905e-06
PHB2P1,5.813105264367318e-08,-0.09700267709921341,5.793205800829518e-08
RAB40C,2.257260606484973e-06,0.20892397225579168,2.121829534025129e-06
TUBBP8,4.587449121449977e-07,0.11753102627755975,4.319125121979483e-07
HECTD3,0.00594098036874117,-0.0567042170736549,0.005940850411264991
RNF103,9.595496463370107e-07,0.029711631537441347,-6.733642870839809e-07
OR4A8,5.772391153631346e-09,0.03023729089908731,3.7441046706723864e-09
AP000302.1,5.74498594509834e-07,0.07914366767121629,-4.6408049647457896e-07
PABPC5,4.0108272589641394e-07,0.32641240445685943,-2.7411729190701605e-07
TWNK,1.999568437449816e-06,-0.2210967324878655,1.7263212464649225e-06
AL034430.2,0.0002488402593251829,-0.36221184607264706,0.0002488357897326172
SSU72P3,1.2125772394146267e-08,0.0659182503217353,4.6527471308225355e-09
AL390877.1,2.3530158772282973e-09,-0.04464327890283169,2.3054698199366954e-09
PDYN,8.953442423512955e-08,0.08378098916025799,5.1401116942642654e-08
RNA5SP289,1.365089245563978e-08,0.054991251137744994,1.0163514943174816e-08
AP003396.3,4.076046415946166e-07,0.12891489050766453,-3.26533023864959e-07
MOB3B,1.3225223563900922e-05,0.033750675772172875,-1.308234337245604e-05
AL136968.2,3.0803313882080805e-07,0.10779196480199946,-3.05847465430856e-07
RNU6-210P,0.0,,0.0
RAMP2-AS1,6.477721716967416e-06,0.29185096473334127,-6.275346394190874e-06
RNF220,0.007152175317721626,0.08787577876679079,-0.00715198033976916
KRT16P4,4.800704392620395e-07,-0.09348746872754561,-4.800704392620395e-07
TPTEP2-CSNK1E,1.0510255737810174e-06,0.136178746569802,-1.0211729317758807e-06
AC008629.3,9.02084748286578e-08,0.04943826203582942,6.390745817201034e-08
MTND1P16,5.204586565323226e-07,0.18406620531569132,4.298370565679924e-07
AC135178.4,3.8750126841350803e-07,0.18189357869521405,2.8446974321778226e-07
AL513534.3,1.5560594175961982e-06,0.17750307955293754,1.2801235419635624e-06
AC019322.6,2.826848585320567e-06,0.21385266963701777,2.486266649432133e-06
MIR4312,0.0,,0.0
HSFY5P,8.037553095949434e-09,-0.004612524228823196,6.684335479987797e-10
TNFAIP8L3,0.0025072006908624296,0.3800980652716403,0.00250715075702628
LINC01529,5.180644670684634e-07,0.07578288466813692,5.127044803052227e-07
OR14C36,2.094076224059673e-08,0.01711811743261454,2.0309933596206877e-08
COX6CP12,7.630343361314539e-08,0.04905401692745672,-7.630343361314539e-08
AC115485.1,2.504462144047629e-06,0.1998278046001849,-2.4179362232908567e-06
RPL23AP31,1.6092470814361244e-07,0.1093510789132201,-1.6092470814361244e-07
ITIH4,0.012793983378573726,0.3344782655751476,-0.012793011034148632
MIR492,6.668123540290946e-08,-0.03334875306151327,6.436157007190883e-08
COLCA2,1.7946098781517254e-06,0.03500382206068527,-1.7945844967775208e-06
RPS2P5,5.792909110910494e-06,-0.29743891834631064,-5.792909110910494e-06
ZNF702P,1.008253026605286e-06,-0.0341981958570046,-7.917395027395525e-07
MTND4LP7,1.9947231896028958e-07,0.14582640516532802,1.887853119810073e-07
UBQLN4,0.002489801091480528,0.03827866710928432,-0.002489801091480528
LARP1BP2,4.646521257672179e-07,0.2365037035450908,4.646521257672179e-07
LNX1,2.2255521686922322e-06,-0.22206547106888785,1.8987258288171033e-06
CCNB1IP1,4.707488739697793e-06,-0.36853602950507697,4.707488739697793e-06
MYL6P3,1.4020655398843366e-07,0.1543069237829091,1.2558940616517663e-07
ALG13-AS1,4.653861445775373e-08,0.05359587047372663,4.5197974778448005e-08
Z95118.1,3.2330547099174354e-08,0.06233655072256089,-2.880972607701695e-08
AC016292.2,3.8356904421749436e-07,0.34793031818995884,3.8330803913894383e-07
FGL1,1.03202117089617e-06,0.4007703880486906,-1.0254842706122393e-06
TBC1D3P1-DHX40P1,8.289302338456365e-07,0.17824129761655882,6.850393620236483e-07
POLR2M,0.0015831241858766652,0.0568639160469483,-0.0015829766479331234
PPP1R11,0.017494468503310188,-0.11560111595601569,-0.01749416182817844
AC090531.1,4.432167408119226e-07,0.21032014332753157,4.176729831038723e-07
NEK2P4,3.9614020612230505e-07,-0.023231692841040374,3.624212085747583e-07
AC116348.3,8.028632729101414e-07,0.27713680176191646,7.964145185728835e-07
AP001172.2,1.0100229722441208e-06,0.1106694510760363,-9.526438283473111e-07
AL136317.3,7.001611856279293e-07,0.12949317906101637,6.634999697307721e-07
AC104306.2,6.0941647616112635e-09,0.02918292871521921,4.50261895126327e-09
KRTAP3-1,3.313389735508061e-08,0.10209511596442031,-1.3705931857538212e-08
DSCR4-IT1,9.480164946926814e-08,0.014053296418091913,9.480164946926814e-08
ARL2BPP8,7.857523645284064e-08,0.02737858282287103,5.2093285687594496e-08
SOCS5P4,2.5080750255029894e-06,0.13503976470301385,2.506643658319555e-06
AC105052.5,3.4990826214711426e-06,0.05941952764469059,3.493199864619506e-06
MCCC1,0.029736966263369795,0.14062072290645355,0.029736527140990045
AL358779.1,3.141361371053265e-07,0.030256893505638743,1.5518917505468347e-07
AL117351.1,2.8458868547329584e-07,0.14590946360667387,2.6961969367156245e-07
TBC1D13,0.006950912047427089,-0.013794220708171651,-0.006950912047427089
CDK2,0.0015908863825777066,0.06379580212639935,-0.0015908863825777066
AC099342.1,2.401562145805375e-07,-0.03825626224098491,-1.9881809622568225e-07
PACS1,0.0025755874184616324,0.3034899176158363,-0.0025755874184616324
AC112504.2,3.4770673037224264e-07,0.0831931914583038,3.0523379423253647e-07
MIR6502,2.054405351919035e-08,0.03735444878350403,-2.0427582140920172e-08
OR52T1P,1.6304797088130082e-06,0.2831218510314399,1.583978005801708e-06
OR6C5P,2.8772593916279874e-08,0.0043378115891267,-2.8728287293632885e-08
AC012405.1,3.732296559646234e-08,0.06515666651708403,-2.6320572441488627e-08
AC010099.1,1.053892732340549e-07,0.13775951114192803,1.0436069231074293e-07
AC019130.1,3.56779907129831e-07,0.2703826245483137,2.659920403861391e-07
AC092960.1,1.4323668703078983e-08,0.0075985231873631365,-1.713989344765386e-09
PCMTD1,0.017079287690398133,0.12004477742340497,-0.017079287690398133
GRM7-AS1,1.7369893835906278e-07,0.1264639850044973,1.736832837731572e-07
SLC23A2,8.659073155575903e-06,0.38475936056942495,-8.360041594127563e-06
BANF1P2,5.680173271963781e-08,-0.05018956396120222,3.798003207900489e-08
RTCA,0.0020757180588331816,-0.07889099416744036,-0.002075704174001427
KLF7-IT1,5.495008833983018e-07,0.3434090023229049,5.240069118514567e-07
TEX26,1.052494232880178e-06,0.4773482855765045,-9.418512428461409e-07
AC103726.2,2.6024404455994915e-08,-0.0069915114354336455,-9.674756602712551e-09
HIF1A,8.265192353706134e-06,0.2536438668648229,-8.265192353706134e-06
LINC01537,2.2587993032222394e-06,0.1776681440315701,-2.1770619563050017e-06
AC010132.3,3.0642228201183873e-06,-0.12998630503124067,2.81633125727225e-06
PCDH7,0.030163154506945275,0.32826628073660696,-0.030162961999910913
RN7SL744P,1.3602892659866463e-06,0.2889793172347306,1.3423468319365815e-06
AC211476.1,7.214642460874637e-09,0.03291548071448367,-6.467175782326761e-09
AC144573.1,1.6371294896211148e-07,0.26891805786504175,7.812327552461689e-08
PKP4,0.013009736039744136,-0.13486177465167506,-0.013009230234569485
NSUN2,0.004539280677570996,0.20585355695050023,-0.004539280677570996
AC017002.2,6.062175549146617e-07,0.26438084801910733,-6.062175549146617e-07
AC087762.2,2.3741551538218247e-06,0.18619009519780647,-2.3468669242894098e-06
RNU6-634P,1.6887642502588275e-09,-0.03620309226922834,1.4404365102696814e-09
SPAST,0.023522469687922085,0.3373098683407204,0.023522286617129334
AC117489.1,4.197244323181105e-06,0.11637848775671482,-4.162486721262924e-06
LINC01255,5.8022293189773456e-08,-0.2714169073068064,-5.2118474116095497e-08
MRPL30,3.575397739607491e-06,-0.36390750708961317,3.5391301712217337e-06
AL031432.2,2.139209856274617e-06,0.29114014845743286,-2.0730521376950477e-06
RN7SL47P,7.47505701202484e-07,0.3603287744360777,-7.47505701202484e-07
KANTR,3.9857071144706265e-07,0.2684864188167697,2.9311884856966796e-07
ZNF487,1.5840795938064715e-06,0.22456779973288354,-1.4100194542175266e-06
AC107219.1,1.6725203272926903e-07,0.038503483113925256,1.4218256291694037e-07
SP140L,0.0073273050537628,0.45981455508456553,0.0073273050537628
AL139130.1,3.25474731250797e-06,0.28108512249531925,3.1495197329960714e-06
ARL2BPP6,6.315096180028956e-08,0.06329858765123594,-3.026500097795664e-08
SDR42E1P1,3.904371546030897e-08,0.05155308794839578,-2.4481109813581923e-08
AL162731.1,9.781023792241292e-07,0.11190775146700259,8.898068247606759e-07
RHOT1P1,5.155133957215554e-07,0.09450117918014066,-4.6108893347796354e-07
ERC1,0.04271125661063006,0.17717609193365513,-0.04271125661063006
AC083870.1,5.823978187356014e-07,0.2699862451519952,-4.892379974402351e-07
CHRFAM7A,1.5976745585736901e-06,0.41926516599308594,-1.5695709697757344e-06
AC080098.1,4.449863046297804e-09,0.02158824213961694,-4.405965773455932e-09
FP236315.3,1.4747900778245258e-07,-0.01244691832221765,-4.840236737592988e-08
FAM162A,0.009934156676192522,-0.4694412688575904,-0.009933900317902172
KLHL26,8.394961017647812e-07,0.34500304145996574,-7.940063586671337e-07
CKLF-CMTM1,1.1912006645288503e-06,0.3666015904112942,1.134524968086201e-06
RPL7P10,1.1483197013689163e-07,-0.10564097815949246,-1.1483197013689163e-07
GULP1,0.04141238730419151,0.16227291755446646,-0.04141238730419151
DIRAS1,1.4030986101068865e-06,0.01093499234363448,-1.0491325464467495e-06
FAM230A,2.7103382808968004e-06,0.23751600002341297,-2.7103382808968004e-06
PTPRA,0.03202132414914746,0.1541160504036667,0.03202127368186042
AC022726.2,7.745357063936535e-07,0.19113984709445,7.413438130142994e-07
EEF1GP8,8.465859619884347e-08,0.06206287670609386,8.449154971064769e-08
AL133467.1,1.3177554171852172e-06,0.39000008182404194,-1.3099165720771803e-06
LINC01046,3.97774740796494e-07,0.32562650421390105,-3.413457866018149e-07
LINC01297,4.410015251122476e-07,0.291526655923885,4.303157325940335e-07
AL450384.1,1.8969876660502204e-07,0.19635292681352937,1.2328375800340743e-07
AC087203.1,1.6932209837723163e-06,0.2949339762877954,-1.655229280319351e-06
FCRL4,3.928428493173534e-07,0.3059377633020474,-3.9279685601062497e-07
AC006033.1,1.8432055520756262e-07,0.03686576387545863,1.5619897379145455e-07
AL445213.1,4.025227689932665e-07,0.2443013556448387,-2.787770093474713e-07
GGT4P,5.876219336317424e-07,-0.21445363237778003,5.797388647005187e-07
SPATA16,2.6201816736408185e-07,-0.11599351737269054,2.6201816736408185e-07
PIK3IP1,0.04403373929509317,0.563599681500802,0.04403373929509317
AL163540.2,3.290204382030998e-09,0.06389360207685965,2.702056251223063e-09
AC013412.1,1.8992828038055885e-08,0.00015859247006881744,-1.87563256067826e-08
SLC16A6,3.1929807638711594e-06,0.37473275160639097,3.1929807638711594e-06
AC012506.4,3.0296466998206416e-08,0.030596360230556792,-2.5041325253821102e-08
LINC02271,2.3970612630649383e-06,0.28178950021296495,-2.339589015819282e-06
DDX3P3,2.171270497522028e-07,0.04683021989906849,2.041870809858035e-07
AC140059.1,1.9164447776734042e-08,0.03944230133316211,-1.9098428336011896e-08
AL158068.1,8.954904147665696e-07,0.3198288354871513,8.954904147665696e-07
LINC02261,6.335640166247223e-07,0.21919007694736262,6.113136001211995e-07
MTND4LP3,1.368258719718555e-07,0.007317947544337878,-6.281974515467848e-08
AC010608.3,2.872247990909946e-07,0.2070935758114002,2.7688463056011233e-07
AC026341.3,1.830190623519988e-07,0.3179488458409857,2.8758345737857024e-08
AL031665.1,3.0637644171638365e-07,0.25373672060995683,-2.8535608919412196e-07
GLYATL1P4,1.4914181221798526e-07,0.03135977584983609,-1.484586038116245e-07
KRT8P23,8.815810757053126e-08,0.06784669259105672,-5.189284660436832e-08
C15orf40,0.030911625058165672,0.2037581422700712,-0.03091154176258548
OR7E37P,7.660427050961961e-08,0.172239203379781,-3.2819410239050567e-09
AL359633.1,9.620159230488602e-07,0.16904452571015469,-9.106177170041568e-07
AL122020.1,2.113709967331053e-06,0.11059598722020124,-2.1101784618681358e-06
COL9A1,4.069065762927279e-07,-0.23362558414398013,-2.5657602159950367e-07
AC016549.1,4.865198015942268e-07,0.47651353814057523,-3.736485259372393e-07
RN7SL335P,3.4726307000394976e-10,0.007626663049955832,-3.4726307000394976e-10
AL499604.1,3.0953073978967493e-08,0.05685094477679889,-1.7667283949662903e-09
IGKV3-31,3.70080049700469e-08,0.11117435999627379,-1.3821645437026716e-08
LINC00266-2P,1.563007867473294e-07,-0.09341116725362374,1.224114846693224e-07
AC123786.2,3.883253204183615e-08,0.006122651330784912,-3.883253204183615e-08
AC010336.1,1.973503573079385e-06,0.18034607625445695,1.82707557902327e-06
KCNAB1,3.738681305863218e-06,0.23816388642987857,-3.60735912527483e-06
HNRNPA1P64,8.764818232895753e-08,-0.15929761079527976,8.17685260537791e-08
AC053503.1,8.003543477713151e-07,-0.2978381957118812,7.807678718089922e-07
AC087235.2,5.215503587028632e-07,0.009941149695809762,-5.215503587028632e-07
AC131206.1,8.16271175114886e-07,0.26813922462350503,-8.158750961763145e-07
AC011901.1,3.6623312531797715e-08,0.15535538177304922,3.661803509435758e-08
MIR4795,0.0,,0.0
PSORS1C2,3.031492445085326e-07,0.09126401577176087,1.306260381047345e-07
AC010319.3,1.347133212516111e-06,0.21354802437782244,1.3131869795290685e-06
AC055717.3,2.4168692140486734e-07,0.3059327355400374,-9.497662802910796e-08
PCDHGA6,3.6111054834937856e-06,0.2770971704743255,3.6111054834937856e-06
LINC01492,2.695163181054472e-06,0.23383890897383877,2.5992721478023762e-06
RPL5P6,2.2522980360377016e-08,-0.025866790204931323,9.599706311034028e-09
ST13P15,1.6171139202251956e-06,0.3555514668747828,-1.4847513476567146e-06
RN7SKP296,4.765918532513862e-07,0.41561433024419636,4.659734673733355e-07
TPT1P6,6.097288397064037e-08,-0.13410416854007132,4.223327585340185e-08
AK3P3,8.948419621094392e-07,0.25752943429434755,8.466747429651616e-07
AL589986.2,6.698837929338293e-08,-0.004459736825561834,-1.8238087839743576e-08
LINC02398,5.922293037785885e-07,0.22831941470715486,-3.727846261998353e-07
AP000944.5,3.051142873147794e-06,0.20435805608779342,3.051142873147794e-06
AC012462.3,1.0350349776016523e-10,-0.03810938624720039,1.0350349776016523e-10
FMOD,0.054677644783808446,0.21101894962765524,-0.05467747101170691
AC007954.1,2.0757666940342993e-07,0.18612406922058028,1.1049249868787043e-07
AC024581.2,2.3875053589491305e-07,0.06604101523539399,-2.3875053589491305e-07
RNA5SP442,2.448016352110334e-08,0.04399247441872357,2.324345573455709e-08
GGTA2P,6.042229738746215e-07,-0.008126804585174117,-5.921793431950652e-07
AC084757.1,1.365259535445156e-06,0.06362659583789872,-1.3497406778970388e-06
BMP10,1.052979588318709e-06,0.34592086029208285,-1.045099866598617e-06
OR1B1,8.695035498951629e-07,0.3531130255017863,-8.111907828165784e-07
IFNWP5,2.4034871908167757e-08,-0.12273394481982981,2.4122723450012416e-09
AC004522.2,7.87487540391515e-08,0.056184804565098896,-7.87487540391515e-08
TMEM179B,0.021878972657557495,0.30893435193320556,-0.021878972657557495
KNOP1,0.0037363259846704007,0.0011484764327544894,0.0037357558164674573
NRARP,2.2462442293121105e-06,-0.2606607601321293,2.1204030090708355e-06
OR5P2,5.919315019875704e-07,0.4821855128333708,5.467244253071544e-07
SNORD16,8.304196325060826e-07,0.240587990779623,-8.243008673757449e-07
PYDC2,5.0066866253716726e-08,0.09095466900121578,-4.96740868344961e-08
RN7SL589P,2.530070086527641e-07,0.22538351855776811,-2.1248227384073218e-07
OR4K17,9.342151104369665e-07,0.13016530426853035,8.551319253120688e-07
LIM2,3.262761746013657e-08,0.21112438330904315,-3.987281895825082e-09
AC074051.2,1.0781292888207701e-07,0.012647513432225243,1.063763557652162e-07
FBXO42,3.30142075308704e-06,0.2687212994961267,3.30142075308704e-06
TNS2,0.04647992511148967,0.33721071759171134,0.04647992511148967
AC004690.2,1.1326315503869902e-07,0.07447710668746449,1.1326315503869902e-07
RNU6-1073P,0.0,,0.0
U2SURP,0.01336094689216825,0.1486875462775813,-0.01336094689216825
OR52A1,1.409778942992768e-06,0.24866344056303558,1.4044078311850826e-06
RPF2P2,9.261952052408915e-08,0.027142051998030305,6.296522476285268e-08
ARF1P3,8.608458129091358e-08,0.058278327717148005,-7.552039442149061e-08
AC015712.4,5.88161164485547e-08,-0.07734028254168339,7.001036772281606e-10
AL139005.1,7.017494689742953e-07,0.15964840475700368,7.016914974110217e-07
AL157871.5,3.8190745886770595e-07,0.333714360662408,-2.9812519223961325e-07
AC002511.1,1.3528207079520787e-07,-0.20533177525698101,5.042530400987219e-08
GPR12,2.897753224112056e-07,0.1847017797759834,-2.412830255335375e-07
AC006272.1,1.8255679873762646e-07,0.3610287009060957,1.5968723351340868e-07
AP003100.3,2.099484472226375e-07,0.009992747398758316,-2.099484472226375e-07
GRN,0.025821808650979543,0.5739076914893163,0.025821808650979543
ATP6V0A4,1.610306225208899e-06,0.06794923674187119,1.5279402244568733e-06
NUPR2,7.204017046019452e-07,0.07468331753649982,-7.10744856703721e-07
RPL21P99,8.17382903570572e-07,0.21332503970189337,7.709939932596397e-07
AC007136.1,2.040636502175633e-08,0.15208812371913724,-8.651261343693988e-09
AC080129.2,1.933569521723275e-07,-0.050441963344712286,1.8094084625902495e-07
AL161734.2,2.194143587909895e-07,-0.032268020129043354,2.194143587909895e-07
MKI67P1,1.1955744965452068e-06,0.20861756346101182,-1.1955744965452068e-06
AL138962.1,9.202929173726991e-07,0.13384837123951876,-9.202929173726991e-07
