,absMeanSHAP,spearman,meanSHAP
GSEC,0.0006460250282531067,0.1171818135675767,0.0006460250282531067
SNCB,4.162960370304806e-05,0.1992191988881835,4.162960370304806e-05
RNA5SP351,8.08582377332066e-07,-0.02074801110291911,8.08582377332066e-07
PCSK9,9.787215010370867e-05,0.13458055588909765,-9.77970673696554e-05
CRLF3,0.00017457401334279715,-0.19514698972958305,0.00017457401334279715
AC007738.1,0.00016774873370741867,-0.28827739364062915,-0.00016774873370741867
STX16,0.001300871708458262,0.15843985973654706,0.001300871708458262
AC093627.22,7.696153716436698e-05,-0.11404591435256102,-6.68491628284124e-05
RADX,0.00043319342653754466,-0.49203278050911214,-0.000433184862748328
AC090572.2,4.138920009232568e-06,-0.15983815169592575,3.8964212829499004e-06
COX5BP2,9.889486749222869e-05,-0.36753433197371493,-9.889486749222869e-05
AC073869.2,5.593018134969212e-07,0.05511042585648339,-3.552235080888574e-07
AC017007.2,1.5672729529383967e-05,-0.07981987711659165,-9.299526960091216e-06
GHRH,9.75886760929025e-06,0.11666901529644197,-2.4738137509782198e-06
TMCO6,0.0005315844145516738,-0.28033420969977585,0.0005315844145516738
UBA5,0.0004759304264475958,-0.4022435243484198,0.0004759304264475958
PNKP,0.0008278099146284262,-0.12554366142961224,0.0008278099146284262
AC078925.1,5.242973837453835e-06,-0.317986202573259,5.195450414690119e-06
AC091173.1,2.992453408534527e-06,0.04305871598042834,-2.85964847635073e-06
AL121955.1,0.00012211825481936025,-0.0902720090770757,0.00012211825481936025
PARD6A,0.000334302454275229,-0.2611479818839922,0.000334302454275229
AC023043.3,3.526014664599507e-05,-0.05446432011008876,3.050974190044131e-05
CCDC61,0.00047565535941007577,-0.3244622350865535,-0.00047565535941007577
FBXO33,0.00011719954586883447,-0.3604907244145954,0.00011719954586883447
FP671120.4,0.0003284018730011619,-0.34805877298088994,0.0003283869514371393
AC114981.2,3.292784481435219e-07,0.05385534576584058,2.940736120411473e-07
CNTN5,7.660330133918232e-05,-0.12927369395255187,-7.644068369010841e-05
MYNN,0.0005723116322271662,-0.14471655327864802,0.0005723116322271662
TFEC,6.963028190281336e-05,-0.5068213287241646,-6.963028190281336e-05
AC007993.2,6.398097679166988e-06,-0.25195299567940077,5.333616955632822e-06
AC009097.3,5.622748679657309e-05,-0.4257460208855979,-5.4337872013903196e-05
LINC00567,0.00024073820039161137,-0.030680343535416314,0.00024073820039161137
AC096745.1,0.0001040523968166335,-0.32246731922294014,-9.576648427183458e-05
AL691517.1,9.501745625650583e-07,-0.01424808688786163,9.501745625650583e-07
AL807761.2,3.921818412061735e-06,0.09207679875452553,3.92112776165433e-06
CGB3,0.00017622647585182865,0.035148666896260554,0.00017622647585182865
RAD51AP1P1,0.0002857982725045956,-0.24766316021295104,0.0002857982725045956
AC020658.1,4.867475529098427e-05,-0.07694068877104086,-4.867475529098427e-05
RNU6-1262P,5.979026201136379e-07,0.028112812286028938,5.979026201136379e-07
AC009743.1,2.7194509675069417e-06,0.03736893707812898,-2.7194509675069417e-06
AC025048.3,9.270068511183984e-06,-0.04153201936385891,-8.170124232430329e-06
MTCO1P56,4.110861960214483e-06,-0.02692489349375055,3.203641222759299e-06
MTND4LP1,1.5115670878376787e-06,-0.05199070352890492,1.5115670878376787e-06
AL360014.1,2.2169081190062185e-05,-0.0029398685610946282,2.2095191785735677e-05
AC018462.1,0.0004044253188640134,-0.4207325798394295,-0.0004044253188640134
CR392039.4,5.904141857678307e-06,0.06002766532113329,-1.142084334303038e-07
RPS21P8,1.188601904015636e-06,0.046651425258997625,8.107130254289045e-07
AP002803.1,3.496879007061986e-05,-0.5551568485232298,-3.10385721460516e-05
IL20RB-AS1,0.00019566136047342362,-0.16829664033955724,0.00019565785158711117
GPR62,0.00021915173368294779,-0.40164022529001264,-0.00021871625884101005
RN7SKP183,1.453945022894777e-06,-0.06009703529168815,9.616010088511098e-07
SUMO2P6,1.1218433488932697e-05,-0.07340789598091077,-3.486158434486159e-06
