,absMeanSHAP,spearman,meanSHAP
LINC01591,1.599530448422745e-07,-0.2055371048881701,-3.330851903063988e-09
OOSP4B,1.8616126456568755e-08,-0.07068681121000166,6.197353396027321e-09
AC108734.2,2.1852737409061364e-07,-0.19514965533722078,-1.665145396446756e-07
AC108463.3,0.0008446983257207892,-0.1349173681289012,0.00041272870495514353
AC044781.1,0.0012169707119832108,-0.31286203476541197,-0.0008776704255732627
OR4D7P,3.4559781882882796e-08,-0.015350325893458852,-1.3573154371686742e-08
AC087284.1,0.0011721930937188948,-0.2066825716968162,-0.0011673433306735315
AC099521.2,0.0007131283964205519,-0.23502351224098922,-0.0006297962750405415
LINC00884,0.008860170016786538,-0.4633626678881876,-0.008860170016786538
GABPAP,0.0010783503372658824,0.3239033022849137,0.0010783503372658824
AC091231.2,0.00028954875313161695,-0.3026507088998529,-0.00028954875313161695
AL138889.1,0.0033783434572348674,-0.5221530326647524,-0.0033783434572348674
KTN1-AS1,0.014141246061385558,-0.32451017718797215,-0.014141246061385558
MTRNR2L13,0.001468047887389554,-0.42912810817750263,0.0011465597088750178
AC072026.1,2.6203304165085094e-08,-0.02231327866455124,-7.815739899869805e-09
RNU6-1215P,8.203222798248737e-08,-0.021287130704180438,3.142889199969271e-08
RN7SKP180,0.0013312978955940466,-0.24402007512549742,0.0011491322450079616
AC012046.1,5.9316543065348523e-08,-0.05241185116134788,3.206031963541805e-09
SLC2A10,3.7932495192669646e-06,0.24718056419437723,-1.938104270379586e-06
SMIM38,0.007398701219020347,-0.4352861635147641,-0.007398701219020347
LINC02609,0.0008415146211476858,-0.08211835008164836,0.0008415146211476858
AC020907.5,0.0026267624974831154,-0.2491869017299603,-0.0009246057641819648
AL031667.2,0.0029813941950608464,-0.3597684002510054,-0.0029813941950608464
ZBTB6,0.01926746732330113,-0.012205767000617379,0.014931163468144671
AC025682.2,0.005243323775084161,-0.26198953766809335,-0.005243323775084161
RPS28P1,1.8024007957438964e-07,-0.046292044825792016,-1.5737996906656116e-07
MANCR,0.002874049644410428,0.11662609095949872,-0.002200862030233723
DHRS13,9.642631725225608e-06,-0.1985651270853562,6.602877012789478e-06
HAS2,0.009393869523162974,0.20069028864831281,0.009393869523162974
DEFB105B,3.344109562297967e-08,0.021288684827845215,-3.1101509502062814e-09
RBM22P7,6.122975094109339e-09,-0.03144225322046229,3.550830713055439e-09
IFT122,4.68037555521605e-06,-0.4736282075383145,-4.663713884509268e-06
AL935212.4,5.908271878830236e-08,-0.06481869623543612,-4.3878438478055395e-08
SNX11,5.710846992529182e-06,-0.16998331226605626,-3.2502836899714873e-09
SKIL,0.010939015948911524,0.012245799026513493,0.010939015948911524
AL034397.2,0.00020943661825317705,-0.05272542777761309,0.00020943661825317705
DUX4L9,3.842607479687174e-07,-0.10705959066240461,-5.769277976973905e-08
AC093677.3,0.0005286605412063065,0.006147519503446207,0.00040064006382584566
AL139418.1,1.3460047513033358e-10,0.013663324384849167,1.3460047513033358e-10
AC135068.5,3.601015712851623e-07,-0.02560084427912304,-3.5212182370878304e-07
EIF3CL,0.0038516612619196025,0.30887011529004127,0.003846709800044808
HTR3E-AS1,4.2948458130204167e-08,-0.12808306606779996,2.99437110104612e-08
RPL7P1,0.0004788795221779965,0.41549353079946905,-0.00015327406211684531
AC010857.1,1.6652787238909018e-07,-0.14644418099268194,4.234011237951208e-08
MAP7D2,1.8223578718504455e-06,-0.21071451877747865,9.66341920918555e-07
AC073359.1,1.0446238803915405e-07,-0.023436483914106514,1.023279506629082e-07
AL109920.3,7.31905564256974e-07,-0.1856344049275223,-6.241010496715257e-07
MIR6780B,6.919465904749221e-10,-0.010860591177700623,6.919465904749221e-10
MIR1178,1.5624081944953633e-08,-0.015324946539743844,6.529784757595651e-09
LINC00415,1.1010214544407601e-07,0.14998613155050786,-9.731907784665971e-08
AC138749.1,1.4456094997114783e-07,0.10972221507900502,-1.067305601568683e-07
CADM2-AS2,0.0007341540449110332,-0.3006054833522919,4.829347073182729e-05
HAVCR1,0.006764395422736861,-0.4876064721932423,-0.0067285303543500674
AP000676.3,0.0001951823217271481,-0.20158176099006428,5.559352598521708e-05
ANKRD36BP1,8.842812425514282e-08,0.0589386290670322,8.841686681199631e-08
SNORA70E,1.1626934362288231e-07,-0.0064704740406991545,9.298747464304344e-08
AC005070.3,0.0006682160691432806,-0.3555926113944934,-0.0006682160691432806
RN7SL253P,0.0004187066171140339,-0.20563589161685453,0.00040966005066478785
OR9G4,0.00012427837689071017,-0.03800460244662523,-1.0138873764088386e-05
ADIG,3.2230047441742064e-07,-0.22212624751580345,-3.090353743846441e-07
C1orf68,3.4363134847847804e-07,0.09696162241341288,-3.106729908757132e-07
USP9YP24,1.6086031106416567e-08,0.03480430434295335,1.6086031106416567e-08
SP3,5.27163344027603e-06,-0.07625807718429746,-5.226309412223132e-06
TRMT1,3.919447496235294e-06,0.012497458806481284,2.3166837495144772e-06
MCM9,0.005026833717151906,-0.44562564210203026,0.004560084961247304
AC096551.1,0.0,,0.0
AL590989.1,3.0950052993683323e-07,-0.06695932524005448,-5.939550252996917e-08
RNU6-278P,0.0,,0.0
RAF1,3.6448341181155333e-06,-0.46810568150351883,3.4818519117966707e-06
AC103564.1,0.0022247024558515725,-0.2686327279447216,-0.0019854508287464
CYCSP25,5.649923082127723e-07,-0.40255535150716815,-5.558912434153542e-07
AC006499.5,2.7089495454787116e-07,-0.158178693926967,8.920089004531427e-08
AL031430.1,2.1704360774924363e-07,-0.04587519323057339,-8.636331750759626e-08
MIR627,9.641470590370641e-09,0.00977063937492063,9.584998650040576e-09
AC098859.1,0.00036472999262716454,-0.2671179407707681,-6.22057563870044e-05
CITED2,0.0026530443762442686,-0.5420351703497506,-0.0026530443762442686
BBS12,0.0045873056541598616,-0.4476996578519701,-0.001302061469612969
KCNK17,0.006925243463559197,-0.053608120576883,-0.006917357757196705
GMDS-DT,0.014586145136318009,-0.550094426649167,-0.009315069046106343
RNU6-546P,0.0,,0.0
IFT74,4.21438278980636e-06,-0.39990467589894424,-4.213046881986418e-06
AC098657.3,1.0917154661563215e-07,-0.01359888480049322,9.160648941297555e-08
AL049779.1,0.004898215646477157,-0.32435161708260035,0.004898215646477157
IGHV3-48,0.002834847573107705,0.0979917123101891,-0.0014200509690214783
PMF1,0.004781791473555211,-0.3473271965758263,-0.004781791473555211
LINC02396,7.266145056555452e-07,0.05904569545961962,7.266141852516927e-07
RNF165,0.015388594494723434,-0.44923720660329,0.01538770830169111
AC023855.1,6.281541749323215e-07,-0.1537635039856463,5.796196804307361e-07
AC011558.1,0.0014634896715327017,0.10837810008740852,0.0014149803676473404
AC004910.1,0.0013663264084604657,-0.334070522315345,-0.001311706962532
PTPN11,2.4691055561238972e-06,-0.28318703679319224,-2.293365859821756e-06
MED27,7.0738880539417125e-06,-0.12034067168714135,5.921973938356076e-06
PPIAP74,3.183942115860873e-07,-0.22004429171292827,1.278283261913401e-07
LRRC3,0.010821257816391212,0.15047966428735124,0.010821257816391212
IMMT,4.035034294791843e-06,-0.19264292982172312,-2.58965529886039e-06
AP001271.2,0.004630393199961932,-0.5034097961476705,0.004630393199961932
TRDN-AS1,1.0536275497086994e-06,-0.19323396022094017,4.92326571110164e-07
TSTA3,3.2984113094474264e-06,0.48236840640347506,-2.6344010759406e-06
ZNF106,2.9336243833336655e-06,-0.5398772472214641,-2.2801474102186194e-06
DNAJC28,0.011490861741240187,-0.5304807071260362,-0.011490861741240187
RPL39P18,2.111002353429319e-07,0.0010731490069381085,1.0629718799008217e-07
RN7SKP60,1.0293314488003039e-07,-0.12455629439220715,3.373168053434923e-08
OR52E7P,0.0004470486528298929,-0.0646157470647491,-0.0004470486528298929
RIPK2,7.231002775173437e-06,0.278444727268607,7.231002775173437e-06
C11orf16,0.007025750226739533,-0.32494550716914034,0.007025750226739533
LINC02557,1.38085947198433e-07,-0.033385469049572125,-1.38085947198433e-07
ZNRF4,1.9526633716185407e-08,0.00816606031131388,2.6003644508570783e-09
KCNJ11,0.020261761128570425,-0.3524316105741251,-0.020261761128570425
AC107934.2,1.6722166693692908e-08,-0.0006319881042417989,-1.6710779288707463e-08
MIR887,0.0,,0.0
AC103996.2,0.0012727287364844395,-0.20556513657146713,0.0003767148331431936
AC116553.1,2.6574655745180124e-08,-0.03808535195873066,-2.2799972650179218e-08
TSPY10,7.074387742017147e-08,0.05303420748343541,-3.391370998186339e-08
LINC01205,0.009556098459459386,-0.44086208656237597,-0.009556098459459386
LINC00989,0.0050903769469624145,-0.59575727834697,0.0050903769469624145
MIR6719,0.0,,0.0
LINC01351,0.00020572610831081574,0.017781545895842313,0.00020572610831081574
PRH2,0.006675777223327504,-0.4120720403282314,-0.004789148019034296
ETV7-AS1,1.6063573141594714e-07,0.04912947997886746,1.5492492551594734e-07
RBMY2XP,4.039680994115113e-08,-0.16047855412583778,3.9320592936127705e-08
SMIM1,0.0016572886646756197,-0.43878855838854225,0.0016572886646756197
CBX5P1,0.006222562686617625,-0.3283045749340318,-0.006181611221242571
AC010320.4,0.0028431597337122503,-0.2725014628521037,0.0009536117623390895
AC068058.1,3.755297944422066e-08,0.02268970493778212,-3.2440628099973505e-08
SKP1P3,8.663913487769245e-08,-0.14426089238612444,4.6564834190126505e-08
CLPP,1.1188159808147305e-05,-0.17130289619784117,1.1188159808147305e-05
PHF20L1,1.9388509659295285e-05,-0.027000526393164866,-1.0034734763276637e-05
AC138230.1,0.00612647388860828,-0.41384552430835975,0.00612647388860828
C16orf97,1.6793378876851506e-08,-0.04150617393336039,-1.5188247525283213e-08
AL158068.2,2.206751968734916e-07,-0.26091126130554493,1.3184123338377945e-07
RNU6-391P,0.0,,0.0
ACE3P,8.778041609579475e-08,-0.17410285293132613,5.1636557307594306e-08
GPC4,3.7531349611998987e-06,-0.22000427788840277,2.473439563957015e-06
SNHG3,0.013718285031485821,0.35056336206296757,-0.013718285031485821
AC111197.1,0.00543572071356627,-0.15652383424317678,0.00356409159596609
RPL26L1,6.574000106307788e-06,0.11260140398072932,6.573361828070573e-06
RPL5P31,1.7228248240431996e-07,-0.0650618683377176,-6.486921640875142e-08
MTND5P42,1.3407092646459758e-07,-0.040161665055035725,4.250200459686585e-08
