,absMeanSHAP,spearman,meanSHAP
CTAGE15,3.708583492010218e-06,-0.13093847222507707,-3.4522461512924805e-06
AL355474.1,0.002282127329476885,-0.23486715383996373,-0.0008340103050515816
AC068533.4,2.2290083710927685e-06,-0.11970602715878365,-2.2287659645056066e-06
CD6,6.108983338286182e-06,-0.08424119989478836,-6.108983338286182e-06
AC067817.1,6.884943897049853e-07,-0.531304896129322,5.492336074514987e-07
AL355379.2,1.9947547446317236e-07,-0.383043900150229,1.8383767455399485e-07
AK8,1.8330176968006857e-06,-0.5491644838020902,9.304593709458449e-07
AC010760.1,0.0006445144174068665,0.014402737587756955,-0.0006445144174068665
C1DP4,0.00040666614944078193,-0.021378270582383414,-0.00040666614944078193
SNORD116-18,0.0017793300324069363,-0.22794075964600966,-0.0010755901189694723
AL512594.1,6.091998210274111e-05,-0.06158542824687777,-6.091998210274111e-05
NR0B1,1.8540804669573616e-06,0.12680734260352175,-1.0374113981110488e-06
AC102797.1,0.0002557506179214751,0.01984455114461746,-7.28558262823303e-05
TRDN-AS1,0.0004895315664932648,-0.19323396022094017,-0.0004518895276659494
RN7SL2,1.0160849141501714e-05,-0.3504272701914129,-3.3238987802065336e-06
MIR7853,0.00011816097401024586,-0.06680809277167368,-6.362581003066907e-06
AC008750.2,1.0019373021983295e-06,-0.24337350775369793,2.7593327284955707e-07
MIR708,1.3731053050565057e-06,-0.040133582452363224,-1.3731053050565057e-06
AL390195.2,3.5320350714007796e-06,-0.16444058042638526,1.72546239209851e-06
TTLL5,2.0640539699840893e-06,-0.210393052380188,1.6223664358993519e-06
RN7SL559P,2.0020938296708436e-06,-0.44479883812544685,1.9977009785649954e-06
NPIPP1,4.505674854367515e-06,-0.29674952479155736,4.505674854367515e-06
LINC00161,7.380031775562391e-07,-0.3173330684287474,-6.891591813343879e-07
AC024255.1,0.0,,0.0
RPL12P4,6.815286707686154e-07,0.37379176890193194,5.802918515977983e-07
AL590483.1,0.00014753331549218043,0.06472265657777918,0.00014753331549218043
TATDN2P3,9.545877705446842e-07,-0.2690926892230861,7.593311580626724e-07
TRAV38-2DV8,8.317206680588735e-07,-0.11740454463401533,-6.452324844842306e-07
ZNF417,8.839638843926803e-06,-0.31413349982772754,2.533479354764204e-06
RNA5SP360,4.824603075993717e-06,0.037845077289515916,-4.824603075993717e-06
AC097468.1,1.2385018892476261e-06,-0.04819426771928243,-1.0679246666093124e-06
OPN4,5.904133551123473e-07,-0.12413089115037619,3.3097908681323187e-07
SLC22A9,3.088317116008758e-07,-0.2722012984035906,2.896706334090877e-07
SCN2B,2.315520386950329e-06,-0.18287422331494688,1.3308172207967402e-06
FAM207A,3.824192011967313e-06,0.024441345744845328,-2.377667838265605e-06
HDAC2,8.98142291912353e-06,0.41961849545713337,-1.2906585964571426e-06
ZNF787,1.416886917815063e-06,-0.07521145803850622,-1.1000292507040441e-06
AC004817.5,2.369529886066665e-06,-0.21793427525744902,2.699658204230955e-07
AC104561.2,2.2780911832283803e-07,-0.06508392003822176,-1.8869364658430098e-07
CLPSL2,3.5549027151958567e-07,0.33058619263296624,-1.4342065511251014e-08
RN7SKP28,0.00021741592592397716,0.06886084291101045,0.00019532557109826784
GJB2,3.5113079871486213e-06,0.35497081056165336,2.0215580344857474e-06
AC096570.2,6.585668417627485e-05,-0.06999919449536682,-6.585668417627485e-05
HNRNPA1P72,6.370379979954427e-07,-0.5183096620569501,-5.13889839350493e-07
AL157700.1,4.462803968232753e-06,-0.3304084007698489,1.394816764658259e-06
FMO3,5.54765019634163e-06,-0.4355630984411191,-5.54765019634163e-06
IGKV3OR2-268,6.921751207912568e-07,0.014537832078265703,6.127648803352358e-07
AC005537.1,0.00015564232376919795,0.03369076762898165,-0.00015564232376919795
AC116612.1,0.0001484691967872987,-0.0287116702220088,-6.645743337431598e-05
AC025284.1,1.3344428896073566e-06,-0.21254786785644858,5.033887399715474e-07
RN7SL640P,9.365554508373475e-05,-0.41452131755885924,6.552002359898695e-05
AC006019.2,3.750913716449889e-06,-0.47115917635782384,-3.6911672756076647e-06
